,browser8,addchar8,delchar8,buy8,fav8,click8,browser4,addchar4,delchar4,buy4,fav4,click4,browser2,addchar2,delchar2,buy2,fav2,click2,user_id,sku_id
2697,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,301111.0,14163.0
2698,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,240922.0,85557.0
2699,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,275650.0,152872.0
2700,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,6.0,298979.0,7881.0
2701,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,7.0,273044.0,57018.0
2702,7.0,1.0,1.0,0.0,0.0,26.0,7.0,1.0,1.0,0.0,0.0,26.0,7.0,1.0,1.0,0.0,0.0,26.0,242030.0,127896.0
2703,19.0,1.0,0.0,0.0,0.0,60.0,7.0,1.0,0.0,0.0,0.0,32.0,5.0,1.0,0.0,0.0,0.0,22.0,245301.0,57161.0
2704,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,231866.0,77571.0
2705,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,302480.0,148673.0
2706,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,291125.0,42199.0
2707,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,7.0,217972.0,18031.0
2708,16.0,1.0,1.0,0.0,0.0,47.0,16.0,1.0,1.0,0.0,0.0,47.0,16.0,1.0,1.0,0.0,0.0,47.0,219304.0,128988.0
2709,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,277875.0,81462.0
2710,3.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,10.0,293718.0,77571.0
2711,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,243236.0,109093.0
2712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208019.0,6486.0
2713,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,244268.0,68039.0
2714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,230293.0,164258.0
2715,33.0,1.0,0.0,0.0,0.0,83.0,8.0,1.0,0.0,0.0,0.0,17.0,7.0,1.0,0.0,0.0,0.0,15.0,204640.0,128988.0
2716,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,9.0,221964.0,79520.0
2717,3.0,1.0,0.0,0.0,0.0,19.0,3.0,1.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,0.0,0.0,7.0,219139.0,37957.0
2718,8.0,1.0,0.0,0.0,0.0,30.0,8.0,1.0,0.0,0.0,0.0,30.0,8.0,1.0,0.0,0.0,0.0,30.0,293197.0,140166.0
2719,23.0,1.0,0.0,0.0,0.0,50.0,20.0,0.0,0.0,0.0,0.0,38.0,11.0,0.0,0.0,0.0,0.0,23.0,262462.0,32465.0
2720,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,229735.0,7498.0
2721,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,232867.0,153396.0
2722,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,6.0,255633.0,128567.0
2723,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,219137.0,119979.0
2724,4.0,1.0,0.0,0.0,1.0,12.0,4.0,1.0,0.0,0.0,1.0,12.0,4.0,1.0,0.0,0.0,1.0,12.0,239641.0,74517.0
2725,3.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,9.0,222216.0,93169.0
2726,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,283372.0,37995.0
2727,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,244722.0,73842.0
2728,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,230196.0,149641.0
2729,5.0,2.0,0.0,0.0,0.0,15.0,5.0,2.0,0.0,0.0,0.0,15.0,5.0,2.0,0.0,0.0,0.0,15.0,244729.0,109728.0
2730,4.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,230854.0,86842.0
2731,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,243041.0,152478.0
2732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249477.0,57018.0
2733,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,221229.0,128567.0
2734,5.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,9.0,274003.0,18412.0
2735,5.0,0.0,0.0,0.0,0.0,14.0,5.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,12.0,252631.0,63006.0
2736,22.0,0.0,0.0,0.0,0.0,42.0,22.0,0.0,0.0,0.0,0.0,42.0,15.0,0.0,0.0,0.0,0.0,30.0,260935.0,5505.0
2737,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,202630.0,31662.0
2738,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,217218.0,30808.0
2739,2.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,9.0,294695.0,87573.0
2740,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,295540.0,108003.0
2741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,216576.0,77488.0
2742,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,208891.0,5505.0
2743,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,281115.0,166354.0
2744,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,243467.0,147901.0
2745,3.0,1.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,7.0,227808.0,108399.0
2746,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,232663.0,94405.0
2747,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,210266.0,36307.0
2748,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,262066.0,112332.0
2749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240510.0,57018.0
2750,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,273399.0,145895.0
2751,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,257774.0,168651.0
2752,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,245808.0,53483.0
2753,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,217930.0,94561.0
2754,10.0,0.0,0.0,0.0,0.0,24.0,10.0,0.0,0.0,0.0,0.0,24.0,10.0,0.0,0.0,0.0,0.0,24.0,256487.0,149854.0
2755,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,256229.0,18412.0
2756,11.0,1.0,2.0,0.0,1.0,26.0,11.0,1.0,2.0,0.0,1.0,26.0,5.0,0.0,0.0,0.0,0.0,13.0,273537.0,48895.0
2757,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,252454.0,108859.0
2758,2.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,256595.0,24371.0
2759,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,283123.0,44854.0
2760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247758.0,38222.0
2761,4.0,1.0,0.0,0.0,0.0,21.0,4.0,1.0,0.0,0.0,0.0,21.0,4.0,1.0,0.0,0.0,0.0,21.0,282884.0,109728.0
2762,10.0,0.0,0.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,5.0,254711.0,92909.0
2763,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,262010.0,169819.0
2764,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,245425.0,63006.0
2765,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,241628.0,164258.0
2766,4.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,9.0,258981.0,84409.0
2767,11.0,0.0,0.0,0.0,0.0,39.0,9.0,0.0,0.0,0.0,0.0,36.0,5.0,0.0,0.0,0.0,0.0,11.0,211534.0,63006.0
2768,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,236344.0,86619.0
2769,49.0,0.0,0.0,0.0,0.0,162.0,49.0,0.0,0.0,0.0,0.0,162.0,49.0,0.0,0.0,0.0,0.0,162.0,211180.0,153551.0
2770,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,6.0,217561.0,132915.0
2771,2.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,9.0,278640.0,81462.0
2772,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,282705.0,156064.0
2773,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,234223.0,65520.0
2774,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,258363.0,86942.0
2775,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,254411.0,63229.0
2776,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,6.0,246769.0,166707.0
2777,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,254603.0,57845.0
2778,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,296932.0,36625.0
2779,2.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,7.0,260742.0,112332.0
2780,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,259015.0,128988.0
2781,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,210350.0,117452.0
2782,3.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,7.0,258362.0,63006.0
2783,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,299172.0,17419.0
2784,7.0,1.0,0.0,0.0,0.0,21.0,3.0,1.0,0.0,0.0,0.0,12.0,3.0,1.0,0.0,0.0,0.0,12.0,235929.0,164211.0
2785,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,287350.0,154636.0
2786,6.0,0.0,0.0,0.0,0.0,17.0,4.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,13.0,271600.0,39625.0
2787,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,244324.0,11640.0
2788,25.0,1.0,0.0,0.0,0.0,54.0,16.0,1.0,0.0,0.0,0.0,37.0,7.0,1.0,0.0,0.0,0.0,13.0,302839.0,21457.0
2789,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,263991.0,47107.0
2790,24.0,0.0,0.0,0.0,0.0,101.0,24.0,0.0,0.0,0.0,0.0,101.0,24.0,0.0,0.0,0.0,0.0,101.0,273151.0,75877.0
2791,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,242646.0,103234.0
2792,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,267911.0,147901.0
2793,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,204745.0,57161.0
2794,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,301695.0,9702.0
2795,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,298807.0,154636.0
2796,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,301183.0,75877.0
2797,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,289035.0,31687.0
2798,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,248473.0,97025.0
2799,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,212224.0,108399.0
2800,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,242141.0,70352.0
2801,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,234145.0,37987.0
2802,5.0,1.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,7.0,234751.0,14181.0
2803,8.0,0.0,0.0,0.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,18.0,267654.0,47895.0
2804,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,233908.0,78335.0
2805,4.0,1.0,0.0,0.0,0.0,12.0,4.0,1.0,0.0,0.0,0.0,12.0,4.0,1.0,0.0,0.0,0.0,12.0,256560.0,62863.0
2806,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,4.0,254606.0,128988.0
2807,7.0,1.0,0.0,0.0,0.0,26.0,7.0,1.0,0.0,0.0,0.0,26.0,1.0,1.0,0.0,0.0,0.0,10.0,229176.0,81708.0
2808,15.0,1.0,0.0,0.0,0.0,37.0,15.0,1.0,0.0,0.0,0.0,37.0,4.0,0.0,0.0,0.0,0.0,12.0,289751.0,56792.0
2809,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,250784.0,83384.0
2810,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,6.0,286316.0,24371.0
2811,3.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,7.0,287632.0,33445.0
2812,3.0,1.0,0.0,0.0,0.0,12.0,3.0,1.0,0.0,0.0,0.0,12.0,3.0,1.0,0.0,0.0,0.0,12.0,227856.0,145990.0
2813,6.0,1.0,0.0,0.0,1.0,16.0,6.0,1.0,0.0,0.0,1.0,16.0,6.0,1.0,0.0,0.0,1.0,16.0,290864.0,107012.0
2814,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,243597.0,148434.0
2815,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,271219.0,61531.0
2816,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,206513.0,62863.0
2817,18.0,1.0,0.0,0.0,0.0,36.0,16.0,1.0,0.0,0.0,0.0,30.0,16.0,1.0,0.0,0.0,0.0,30.0,291503.0,12564.0
2818,2.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,8.0,249525.0,168230.0
2819,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,208319.0,160476.0
2820,5.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,0.0,0.0,0.0,17.0,282043.0,12564.0
2821,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,202744.0,32465.0
2822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220988.0,40336.0
2823,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,255987.0,281.0
2824,3.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,0.0,1.0,7.0,290215.0,32904.0
2825,34.0,0.0,0.0,0.0,0.0,86.0,34.0,0.0,0.0,0.0,0.0,86.0,34.0,0.0,0.0,0.0,0.0,86.0,262768.0,103132.0
2826,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,261226.0,42199.0
2827,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,211351.0,89329.0
2828,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,200867.0,81462.0
2829,3.0,0.0,0.0,0.0,1.0,10.0,3.0,0.0,0.0,0.0,1.0,10.0,3.0,0.0,0.0,0.0,1.0,10.0,267969.0,164318.0
2830,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,248325.0,49178.0
2831,3.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,6.0,217732.0,21457.0
2832,4.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,8.0,256797.0,69539.0
2833,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,263703.0,61531.0
2834,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,260180.0,103234.0
2835,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,203212.0,85172.0
2836,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,225209.0,61581.0
2837,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,6.0,247661.0,37957.0
2838,3.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,5.0,263827.0,59175.0
2839,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,284585.0,125581.0
2840,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,290245.0,51477.0
2841,10.0,1.0,0.0,0.0,0.0,24.0,8.0,1.0,0.0,0.0,0.0,18.0,8.0,1.0,0.0,0.0,0.0,18.0,291294.0,134619.0
2842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270728.0,79636.0
2843,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,297022.0,142667.0
2844,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,209030.0,21457.0
2845,10.0,1.0,0.0,0.0,1.0,27.0,10.0,1.0,0.0,0.0,1.0,27.0,8.0,1.0,0.0,0.0,1.0,21.0,291893.0,154636.0
2846,12.0,0.0,0.0,0.0,0.0,15.0,12.0,0.0,0.0,0.0,0.0,15.0,12.0,0.0,0.0,0.0,0.0,15.0,229215.0,71110.0
2847,5.0,1.0,0.0,0.0,0.0,23.0,5.0,1.0,0.0,0.0,0.0,23.0,5.0,1.0,0.0,0.0,0.0,23.0,244325.0,133803.0
2848,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,268091.0,18412.0
2849,9.0,1.0,0.0,0.0,0.0,16.0,9.0,1.0,0.0,0.0,0.0,16.0,9.0,1.0,0.0,0.0,0.0,16.0,222765.0,14181.0
2850,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,200946.0,128747.0
2851,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,211784.0,26439.0
2852,1.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,6.0,276573.0,76959.0
2853,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,277105.0,90294.0
2854,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,283525.0,153551.0
2855,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,252034.0,119700.0
2856,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,258887.0,148421.0
2857,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,236894.0,32465.0
2858,3.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,6.0,243121.0,64467.0
2859,7.0,1.0,0.0,0.0,0.0,23.0,7.0,1.0,0.0,0.0,0.0,23.0,7.0,1.0,0.0,0.0,0.0,23.0,251409.0,16141.0
