sku_id,a1,a2,a3,cate,brand,browse_num,addcart_num,delcart_num,buy_num,favor_num,click_num,buy_addcart_ratio,buy_browse_ratio,buy_click_ratio,buy_favor_ratio,comment_num,has_bad_comment,bad_comment_rate,average_delta_time
29682,-1,-1,2,8,766,3.0,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,,2.0,0.0,0.0,
29689,3,1,1,8,489,,,,,,,,,,,,,,
29690,2,1,2,8,635,,,,,,,,,,,,,,
29691,3,1,1,8,214,,,,,,,,,,,,,,
29699,2,1,2,8,124,,,,,,,,,,,,,,
29702,3,-1,2,8,489,,,,,,,,,,,,,,
29712,3,1,2,8,489,,,,,,,,,,,,,,
29721,3,2,2,8,214,138.0,1.0,0.0,0.0,1.0,331.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
29722,3,-1,1,8,214,,,,,,,,,,,,,,
29738,2,1,1,8,124,,,,,,,,,,,,,,
29744,3,1,-1,8,489,,,,,,,,,,,2.0,0.0,0.0,
29752,3,1,1,8,489,,,,,,,,,,,,,,
29755,1,-1,-1,8,800,,,,,,,,,,,,,,
29756,3,1,-1,8,214,,,,,,,,,,,2.0,0.0,0.0,
29760,3,-1,1,8,214,,,,,,,,,,,,,,
29762,3,-1,-1,8,214,,,,,,,,,,,,,,
29766,3,1,2,8,214,279.0,1.0,2.0,0.0,0.0,732.0,0.0,0.0,0.0,,2.0,0.0,0.0,
29775,3,1,2,8,214,,,,,,,,,,,3.0,0.0,0.0,
29784,3,1,2,8,489,,,,,,,,,,,,,,
29787,3,1,2,8,214,,,,,,,,,,,,,,
29789,2,2,2,8,812,,,,,,,,,,,,,,
29791,1,2,1,8,30,,,,,,,,,,,,,,
29795,1,-1,-1,8,545,,,,,,,,,,,,,,
29796,3,1,-1,8,214,,,,,,,,,,,2.0,0.0,0.0,
29805,1,2,2,8,800,26.0,0.0,0.0,0.0,0.0,62.0,,0.0,0.0,,,,,
2983,-1,-1,2,8,200,,,,,,,,,,,,,,
29830,2,1,2,8,623,,,,,,,,,,,,,,
29839,3,1,1,8,489,,,,,,,,,,,,,,
2984,2,1,2,8,124,,,,,,,,,,,,,,
29843,2,1,2,8,804,,,,,,,,,,,,,,
29848,1,1,2,8,658,,,,,,,,,,,,,,
2985,3,1,1,8,489,,,,,,,,,,,,,,
29850,1,2,1,8,545,,,,,,,,,,,,,,
2986,2,2,2,8,655,24.0,0.0,0.0,0.0,1.0,53.0,,0.0,0.0,0.0,,,,
29867,1,2,1,8,30,,,,,,,,,,,4.0,1.0,0.0451,
29877,1,1,2,8,30,,,,,,,,,,,,,,
29888,-1,-1,1,8,766,46.0,0.0,0.0,0.0,0.0,106.0,,0.0,0.0,,4.0,1.0,0.0183,
29889,2,2,1,8,812,,,,,,,,,,,1.0,0.0,0.0,
29891,1,2,2,8,885,101.0,7.0,3.0,1.0,0.0,214.0,0.142857142857,0.00990099009901,0.00467289719626,1.0,2.0,0.0,0.0,0 days 00:00:41.000000000
29897,2,2,2,8,623,,,,,,,,,,,,,,
29904,1,2,1,8,885,,,,,,,,,,,4.0,1.0,0.0631,
29915,-1,2,1,8,717,,,,,,,,,,,,,,
29920,-1,-1,-1,8,515,,,,,,,,,,,,,,
29921,3,1,1,8,489,,,,,,,,,,,,,,
29931,2,2,2,8,812,,,,,,,,,,,,,,
29941,-1,2,1,8,211,1.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,,4.0,1.0,0.005,
29946,3,1,1,8,489,,,,,,,,,,,,,,
29950,3,2,1,8,214,165.0,7.0,2.0,0.0,2.0,597.0,0.0,0.0,0.0,0.0,2.0,1.0,0.3333,
29951,3,1,1,8,489,,,,,,,,,,,,,,
29961,2,1,2,8,124,,,,,,,,,,,,,,
29988,3,1,2,8,306,,,,,,,,,,,,,,
29998,3,1,1,8,214,,,,,,,,,,,4.0,1.0,0.0357,
30000,3,-1,2,8,489,,,,,,,,,,,,,,
30005,1,1,1,8,545,,,,,,,,,,,,,,
30006,3,2,2,8,489,,,,,,,,,,,2.0,0.0,0.0,
30010,3,1,2,8,489,,,,,,,,,,,,,,
30020,3,1,-1,8,214,,,,,,,,,,,,,,
30021,3,1,-1,8,306,,,,,,,,,,,4.0,1.0,0.008,
30026,3,2,1,8,489,,,,,,,,,,,,,,
30043,3,2,2,8,214,,,,,,,,,,,,,,
30050,3,-1,1,8,489,,,,,,,,,,,,,,
30051,1,2,1,8,677,,,,,,,,,,,,,,
30060,2,2,1,8,124,,,,,,,,,,,,,,
30062,3,2,2,8,489,,,,,,,,,,,,,,
30079,3,1,1,8,214,,,,,,,,,,,,,,
30127,1,2,1,8,693,,,,,,,,,,,4.0,1.0,0.066,
30132,3,1,-1,8,306,,,,,,,,,,,4.0,1.0,0.0093,
30135,1,2,2,8,403,190.0,8.0,2.0,0.0,1.0,474.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
30137,1,1,2,8,800,55.0,2.0,0.0,1.0,0.0,183.0,0.5,0.0181818181818,0.00546448087432,1.0,1.0,0.0,0.0,0 days 00:05:57.000000000
30139,3,1,2,8,306,,,,,,,,,,,,,,
30140,3,1,2,8,214,36.0,0.0,0.0,0.0,1.0,126.0,,0.0,0.0,0.0,,,,
30147,3,1,1,8,489,,,,,,,,,,,,,,
30153,3,-1,1,8,214,2.0,0.0,0.0,0.0,0.0,5.0,,0.0,0.0,,,,,
30155,2,1,2,8,623,236.0,4.0,1.0,0.0,5.0,579.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
30165,3,1,1,8,489,82.0,0.0,0.0,0.0,0.0,187.0,,0.0,0.0,,4.0,1.0,0.0312,
30166,3,1,1,8,214,,,,,,,,,,,3.0,1.0,0.08,
3018,1,1,1,8,30,,,,,,,,,,,,,,
30184,1,1,2,8,693,,,,,,,,,,,,,,
30195,1,1,2,8,596,639.0,32.0,19.0,0.0,13.0,1707.0,0.0,0.0,0.0,0.0,2.0,1.0,0.25,
30196,3,2,1,8,489,,,,,,,,,,,2.0,1.0,0.1667,
30197,3,1,2,8,489,,,,,,,,,,,,,,
30210,3,1,1,8,214,,,,,,,,,,,,,,
3022,2,2,2,8,623,,,,,,,,,,,,,,
30222,3,-1,-1,8,214,,,,,,,,,,,,,,
30234,3,2,2,8,214,,,,,,,,,,,,,,
30238,3,1,1,8,214,,,,,,,,,,,,,,
30239,3,1,1,8,214,,,,,,,,,,,,,,
30247,1,2,1,8,545,,,,,,,,,,,,,,
30253,3,1,1,8,489,,,,,,,,,,,,,,
30256,2,2,1,8,124,101.0,2.0,1.0,0.0,0.0,243.0,0.0,0.0,0.0,,1.0,0.0,0.0,
3027,1,2,2,8,30,,,,,,,,,,,,,,
30270,3,1,-1,8,214,,,,,,,,,,,4.0,1.0,0.0089,
30272,1,1,1,8,677,2575.0,128.0,57.0,7.0,21.0,6842.0,0.0546875,0.00271844660194,0.00102309266296,0.333333333333,4.0,1.0,0.0211,3 days 10:04:13.142857142
30275,3,1,2,8,306,,,,,,,,,,,,,,
30291,1,-1,-1,8,403,63.0,2.0,1.0,0.0,0.0,162.0,0.0,0.0,0.0,,,,,
30296,2,2,1,8,124,,,,,,,,,,,,,,
30307,3,-1,2,8,489,,,,,,,,,,,,,,
30308,3,1,1,8,214,,,,,,,,,,,,,,
30320,3,1,2,8,214,,,,,,,,,,,,,,
30324,2,1,2,8,655,,,,,,,,,,,,,,
30333,3,1,1,8,214,,,,,,,,,,,,,,
30334,1,1,-1,8,545,,,,,,,,,,,3.0,0.0,0.0,
30343,3,1,2,8,489,,,,,,,,,,,,,,
30363,3,1,2,8,489,,,,,,,,,,,,,,
30368,3,1,2,8,214,,,,,,,,,,,,,,
30382,3,1,1,8,306,,,,,,,,,,,,,,
30392,3,1,-1,8,489,,,,,,,,,,,,,,
30396,3,-1,-1,8,306,,,,,,,,,,,,,,
30403,3,1,2,8,214,,,,,,,,,,,,,,
30410,-1,1,1,8,766,,,,,,,,,,,,,,
30415,3,1,1,8,214,,,,,,,,,,,,,,
30424,-1,1,1,8,766,,,,,,,,,,,,,,
30425,3,1,1,8,489,75.0,1.0,1.0,0.0,0.0,204.0,0.0,0.0,0.0,,2.0,0.0,0.0,
30427,1,1,1,8,693,9.0,0.0,0.0,0.0,3.0,25.0,,0.0,0.0,0.0,1.0,0.0,0.0,
30430,3,1,2,8,489,,,,,,,,,,,,,,
30431,1,2,2,8,30,,,,,,,,,,,,,,
30432,-1,-1,-1,8,200,,,,,,,,,,,,,,
30434,1,2,-1,8,885,,,,,,,,,,,,,,
30436,3,1,2,8,489,,,,,,,,,,,2.0,0.0,0.0,
30440,1,2,2,8,403,146.0,2.0,2.0,0.0,0.0,363.0,0.0,0.0,0.0,,1.0,0.0,0.0,
30460,1,2,2,8,800,78.0,5.0,1.0,0.0,0.0,148.0,0.0,0.0,0.0,,2.0,0.0,0.0,
30476,3,2,1,8,13,,,,,,,,,,,,,,
30478,1,-1,1,8,800,,,,,,,,,,,,,,
30483,3,1,-1,8,489,,,,,,,,,,,2.0,1.0,0.2,
30490,3,2,2,8,214,,,,,,,,,,,4.0,1.0,0.0423,
30498,2,1,2,8,623,,,,,,,,,,,,,,
30506,1,2,2,8,403,,,,,,,,,,,,,,
30515,3,2,1,8,214,,,,,,,,,,,,,,
30521,1,1,1,8,800,,,,,,,,,,,,,,
30523,3,1,2,8,489,,,,,,,,,,,,,,
30528,2,1,2,8,623,430.0,8.0,7.0,1.0,4.0,1073.0,0.125,0.00232558139535,0.000931966449208,0.25,3.0,0.0,0.0,18 days 23:37:21.000000000
30535,3,-1,1,8,214,,,,,,,,,,,,,,
30536,3,2,1,8,489,,,,,,,,,,,,,,
30538,3,2,2,8,214,,,,,,,,,,,4.0,1.0,0.0089,
30541,3,1,2,8,489,,,,,,,,,,,,,,
30548,3,1,2,8,214,2.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,,4.0,1.0,0.0142,
30554,1,1,2,8,596,,,,,,,,,,,,,,
30565,3,1,2,8,489,,,,,,,,,,,,,,
30571,1,1,2,8,545,,,,,,,,,,,,,,
30577,3,2,2,8,214,,,,,,,,,,,,,,
30589,3,2,2,8,489,,,,,,,,,,,,,,
30615,1,-1,1,8,800,,,,,,,,,,,,,,
30618,3,2,1,8,489,,,,,,,,,,,,,,
30637,3,2,1,8,489,,,,,,,,,,,,,,
30638,3,1,1,8,489,,,,,,,,,,,,,,
30639,-1,1,2,8,766,,,,,,,,,,,,,,
30644,1,1,1,8,545,,,,,,,,,,,,,,
30645,3,1,2,8,489,,,,,,,,,,,,,,
30655,3,1,1,8,214,460.0,12.0,5.0,0.0,2.0,1130.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
3067,1,1,1,8,693,6226.0,511.0,220.0,44.0,94.0,15864.0,0.0861056751468,0.00706713780919,0.00277357539082,0.468085106383,4.0,1.0,0.0423,6 days 08:18:30.522727272
30676,3,-1,1,8,214,,,,,,,,,,,,,,
30681,3,2,2,8,489,,,,,,,,,,,,,,
30686,-1,2,1,8,370,,,,,,,,,,,,,,
30695,3,1,2,8,489,,,,,,,,,,,,,,
30696,1,-1,-1,8,545,,,,,,,,,,,,,,
3070,1,1,1,8,658,,,,,,,,,,,,,,
30701,3,2,2,8,489,23.0,0.0,0.0,0.0,0.0,55.0,,0.0,0.0,,,,,
30710,2,2,2,8,623,17.0,0.0,0.0,0.0,0.0,47.0,,0.0,0.0,,,,,
30717,3,1,-1,8,489,,,,,,,,,,,4.0,1.0,0.0143,
30733,3,1,2,8,489,,,,,,,,,,,,,,
30739,2,1,1,8,101,,,,,,,,,,,,,,
3076,3,1,2,8,489,,,,,,,,,,,,,,
30778,3,2,2,8,306,,,,,,,,,,,,,,
30785,3,1,2,8,214,,,,,,,,,,,,,,
30787,3,2,-1,8,214,,,,,,,,,,,,,,
30797,3,-1,1,8,214,,,,,,,,,,,,,,
30798,1,1,1,8,545,,,,,,,,,,,4.0,1.0,0.0062,
30799,2,1,-1,8,124,,,,,,,,,,,,,,
30803,3,-1,-1,8,214,,,,,,,,,,,,,,
30805,3,-1,-1,8,214,,,,,,,,,,,,,,
30808,1,1,1,8,658,753.0,53.0,18.0,6.0,7.0,1859.0,0.11320754717,0.00796812749004,0.00322754168908,0.857142857143,3.0,1.0,0.0294,5 days 21:36:47.500000000
30811,3,1,1,8,489,,,,,,,,,,,,,,
30812,3,1,1,8,489,,,,,,,,,,,,,,
30813,1,1,1,8,545,,,,,,,,,,,,,,
30824,3,-1,-1,8,214,,,,,,,,,,,,,,
30826,3,1,1,8,306,,,,,,,,,,,4.0,1.0,0.0093,
30827,-1,-1,1,8,622,136.0,9.0,4.0,0.0,0.0,426.0,0.0,0.0,0.0,,3.0,0.0,0.0,
30832,3,2,2,8,489,,,,,,,,,,,,,,
30834,3,1,2,8,571,,,,,,,,,,,,,,
30842,3,1,2,8,489,,,,,,,,,,,,,,
30844,3,2,2,8,571,,,,,,,,,,,,,,
30845,3,1,-1,8,214,405.0,17.0,6.0,0.0,3.0,1057.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
30846,3,1,2,8,214,,,,,,,,,,,,,,
30850,3,2,2,8,214,,,,,,,,,,,,,,
3087,2,1,2,8,101,,,,,,,,,,,,,,
30875,2,1,-1,8,623,,,,,,,,,,,1.0,0.0,0.0,
30878,-1,-1,-1,8,244,68.0,0.0,0.0,0.0,0.0,175.0,,0.0,0.0,,,,,
30882,3,1,2,8,489,,,,,,,,,,,,,,
30886,1,2,2,8,427,186.0,9.0,6.0,1.0,2.0,483.0,0.111111111111,0.00537634408602,0.00207039337474,0.5,4.0,1.0,0.0296,0 days 00:16:56.000000000
30900,3,1,1,8,489,,,,,,,,,,,,,,
30904,1,2,2,8,885,,,,,,,,,,,,,,
30914,2,2,1,8,124,,,,,,,,,,,,,,
30931,3,1,-1,8,214,,,,,,,,,,,,,,
30935,3,1,2,8,214,,,,,,,,,,,,,,
30936,1,-1,2,8,885,17.0,0.0,0.0,0.0,0.0,25.0,,0.0,0.0,,1.0,0.0,0.0,
30942,3,1,1,8,489,,,,,,,,,,,,,,
30947,3,2,1,8,214,,,,,,,,,,,,,,
30964,3,1,2,8,489,,,,,,,,,,,,,,
3097,3,1,1,8,214,,,,,,,,,,,,,,
3098,3,2,1,8,214,,,,,,,,,,,,,,
30981,1,1,2,8,545,6.0,0.0,0.0,0.0,0.0,10.0,,0.0,0.0,,4.0,1.0,0.0604,
30983,-1,-1,1,8,318,,,,,,,,,,,,,,
30984,3,-1,2,8,489,,,,,,,,,,,,,,
30989,1,1,1,8,403,,,,,,,,,,,2.0,0.0,0.0,
30992,3,1,-1,8,214,,,,,,,,,,,,,,
31002,3,1,1,8,489,,,,,,,,,,,,,,
31008,3,1,1,8,214,56.0,2.0,2.0,0.0,0.0,147.0,0.0,0.0,0.0,,1.0,0.0,0.0,
31017,2,1,2,8,124,,,,,,,,,,,,,,
31022,2,1,1,8,124,,,,,,,,,,,3.0,1.0,0.2727,
31023,3,1,2,8,489,,,,,,,,,,,,,,
31028,3,1,2,8,489,,,,,,,,,,,,,,
31033,3,1,2,8,489,,,,,,,,,,,,,,
31037,3,1,2,8,214,,,,,,,,,,,,,,
31038,3,2,2,8,214,,,,,,,,,,,2.0,0.0,0.0,
31040,3,1,-1,8,214,,,,,,,,,,,,,,
31050,2,-1,-1,8,124,228.0,0.0,0.0,0.0,2.0,584.0,,0.0,0.0,0.0,,,,
31057,-1,1,2,8,766,,,,,,,,,,,,,,
31059,1,1,1,8,403,,,,,,,,,,,2.0,0.0,0.0,
31064,3,1,2,8,489,,,,,,,,,,,,,,
31065,1,2,2,8,545,,,,,,,,,,,,,,
31069,3,1,1,8,489,,,,,,,,,,,,,,
31075,2,1,2,8,812,,,,,,,,,,,,,,
31079,3,1,-1,8,214,,,,,,,,,,,,,,
31083,3,1,1,8,214,,,,,,,,,,,,,,
31084,3,1,2,8,214,,,,,,,,,,,2.0,1.0,0.1111,
31091,-1,-1,-1,8,299,,,,,,,,,,,,,,
31092,3,1,-1,8,214,,,,,,,,,,,,,,
3111,2,-1,-1,8,623,,,,,,,,,,,,,,
31126,1,2,2,8,677,196.0,7.0,2.0,0.0,3.0,503.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
31128,1,-1,2,8,885,,,,,,,,,,,,,,
31130,3,1,1,8,214,312.0,19.0,8.0,2.0,0.0,894.0,0.105263157895,0.00641025641026,0.00223713646532,1.0,4.0,1.0,0.0215,54 days 01:44:56.000000000
31149,-1,-1,1,8,484,26.0,0.0,0.0,0.0,0.0,68.0,,0.0,0.0,,,,,
3115,3,1,2,8,214,,,,,,,,,,,,,,
31156,3,1,1,8,404,,,,,,,,,,,,,,
31157,-1,2,2,8,200,,,,,,,,,,,,,,
31174,3,2,2,8,571,,,,,,,,,,,,,,
31183,3,1,1,8,489,,,,,,,,,,,,,,
31186,2,1,2,8,812,,,,,,,,,,,,,,
31190,3,-1,1,8,489,,,,,,,,,,,,,,
312,3,-1,2,8,214,276.0,2.0,1.0,0.0,8.0,676.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
31208,1,1,1,8,658,,,,,,,,,,,4.0,1.0,0.0506,
31211,2,1,-1,8,812,,,,,,,,,,,,,,
31214,-1,1,2,8,562,,,,,,,,,,,,,,
31218,3,1,2,8,489,,,,,,,,,,,,,,
31234,3,2,1,8,214,,,,,,,,,,,,,,
31236,3,1,1,8,489,,,,,,,,,,,,,,
31243,3,1,1,8,214,,,,,,,,,,,,,,
31267,1,2,1,8,30,,,,,,,,,,,,,,
31268,3,1,1,8,489,,,,,,,,,,,,,,
31270,1,-1,-1,8,693,,,,,,,,,,,,,,
31277,2,2,1,8,812,,,,,,,,,,,,,,
31280,1,1,1,8,30,,,,,,,,,,,,,,
31281,2,1,2,8,812,42.0,1.0,1.0,0.0,0.0,130.0,0.0,0.0,0.0,,2.0,1.0,0.25,
313,-1,-1,1,8,622,,,,,,,,,,,,,,
31300,3,2,1,8,489,,,,,,,,,,,,,,
31302,3,2,2,8,214,536.0,4.0,0.0,0.0,5.0,1384.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
31311,3,1,2,8,489,,,,,,,,,,,,,,
31312,3,2,2,8,214,,,,,,,,,,,3.0,0.0,0.0,
31317,3,1,1,8,214,1.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,,2.0,1.0,0.1667,
31319,3,-1,2,8,489,,,,,,,,,,,,,,
31326,-1,1,1,8,88,,,,,,,,,,,,,,
3133,3,2,2,8,214,,,,,,,,,,,,,,
31331,3,1,1,8,214,,,,,,,,,,,,,,
31334,-1,-1,1,8,90,,,,,,,,,,,,,,
3134,3,1,1,8,214,,,,,,,,,,,,,,
31349,3,1,2,8,489,,,,,,,,,,,,,,
31350,2,1,2,8,655,,,,,,,,,,,,,,
31366,1,2,1,8,885,,,,,,,,,,,,,,
31377,3,1,1,8,489,,,,,,,,,,,,,,
31383,3,-1,-1,8,214,,,,,,,,,,,,,,
31392,3,-1,2,8,489,,,,,,,,,,,,,,
31398,3,1,1,8,214,,,,,,,,,,,2.0,0.0,0.0,
31400,2,1,2,8,623,,,,,,,,,,,,,,
31407,3,2,2,8,489,,,,,,,,,,,,,,
31409,3,-1,2,8,489,,,,,,,,,,,,,,
31413,-1,-1,-1,8,321,,,,,,,,,,,,,,
31418,1,1,2,8,693,4.0,0.0,0.0,0.0,0.0,11.0,,0.0,0.0,,3.0,1.0,0.0952,
31426,3,1,-1,8,214,3.0,0.0,0.0,0.0,0.0,5.0,,0.0,0.0,,2.0,0.0,0.0,
31427,1,2,2,8,800,,,,,,,,,,,,,,
31447,3,1,2,8,489,,,,,,,,,,,,,,
31452,3,1,-1,8,214,,,,,,,,,,,,,,
31453,-1,1,1,8,766,,,,,,,,,,,,,,
31454,3,-1,1,8,489,,,,,,,,,,,,,,
31462,2,2,2,8,812,,,,,,,,,,,1.0,0.0,0.0,
31476,2,-1,-1,8,812,,,,,,,,,,,,,,
31477,3,2,2,8,214,72.0,1.0,1.0,0.0,1.0,223.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0476,
31489,1,1,1,8,693,,,,,,,,,,,,,,
31493,2,2,2,8,623,978.0,33.0,10.0,1.0,17.0,2362.0,0.030303030303,0.00102249488753,0.000423370025402,0.0588235294118,4.0,1.0,0.0353,0 days 00:37:10.000000000
31497,3,1,2,8,489,,,,,,,,,,,,,,
315,2,2,1,8,812,103.0,8.0,3.0,0.0,1.0,301.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
3150,1,1,-1,8,885,,,,,,,,,,,4.0,0.0,0.0,
31500,-1,1,1,8,561,,,,,,,,,,,,,,
31501,1,2,2,8,403,153.0,4.0,1.0,0.0,3.0,413.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
31522,2,1,2,8,355,366.0,22.0,10.0,0.0,2.0,992.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
31528,3,1,1,8,214,,,,,,,,,,,,,,
31530,3,2,2,8,489,,,,,,,,,,,,,,
31553,-1,1,1,8,88,,,,,,,,,,,,,,
31556,1,-1,1,8,800,,,,,,,,,,,,,,
31561,1,2,1,8,693,,,,,,,,,,,,,,
3157,1,2,-1,8,30,,,,,,,,,,,,,,
31574,-1,-1,-1,8,875,,,,,,,,,,,,,,
31575,3,-1,2,8,214,,,,,,,,,,,,,,
31577,3,-1,2,8,489,,,,,,,,,,,,,,
31586,3,1,2,8,489,,,,,,,,,,,,,,
31590,1,1,2,8,885,,,,,,,,,,,4.0,1.0,0.0119,
31608,3,1,2,8,489,,,,,,,,,,,4.0,1.0,0.0435,
31613,2,1,2,8,124,,,,,,,,,,,,,,
31621,-1,1,1,8,766,,,,,,,,,,,,,,
31625,3,1,2,8,214,,,,,,,,,,,,,,
31628,3,1,2,8,214,1192.0,43.0,19.0,1.0,16.0,3106.0,0.0232558139535,0.000838926174497,0.00032195750161,0.0625,4.0,1.0,0.0576,18 days 06:38:09.000000000
31641,3,2,-1,8,306,,,,,,,,,,,4.0,1.0,0.039,
31644,3,-1,1,8,489,,,,,,,,,,,,,,
31648,3,1,2,8,489,,,,,,,,,,,,,,
31650,2,1,2,8,623,,,,,,,,,,,,,,
31662,1,1,1,8,545,33167.0,2972.0,958.0,349.0,393.0,84351.0,0.117429340511,0.0105225073115,0.00413747317756,0.888040712468,4.0,1.0,0.0199,5 days 12:53:15.502890173
31665,1,1,1,8,800,,,,,,,,,,,2.0,1.0,0.5,
31668,3,1,2,8,214,140.0,2.0,1.0,0.0,1.0,346.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0309,
31669,2,1,1,8,124,,,,,,,,,,,4.0,1.0,0.094,
31671,3,2,2,8,214,,,,,,,,,,,,,,
31672,1,1,1,8,545,,,,,,,,,,,,,,
31681,1,1,1,8,693,,,,,,,,,,,,,,
31687,1,1,1,8,800,445.0,42.0,10.0,5.0,3.0,1144.0,0.119047619048,0.0112359550562,0.00437062937063,1.0,4.0,1.0,0.0596,0 days 01:14:41.600000000
31689,3,-1,2,8,489,,,,,,,,,,,,,,
31702,3,1,1,8,489,,,,,,,,,,,4.0,1.0,0.0222,
31706,3,2,1,8,489,,,,,,,,,,,,,,
31711,2,2,2,8,635,,,,,,,,,,,,,,
31716,3,2,-1,8,489,,,,,,,,,,,3.0,0.0,0.0,
31717,-1,2,1,8,211,,,,,,,,,,,2.0,0.0,0.0,
31719,3,1,2,8,214,274.0,0.0,0.0,0.0,0.0,721.0,,0.0,0.0,,,,,
31734,1,1,-1,8,658,,,,,,,,,,,,,,
31740,3,2,2,8,489,,,,,,,,,,,,,,
31743,2,2,1,8,812,,,,,,,,,,,,,,
31745,1,1,2,8,545,,,,,,,,,,,,,,
3175,2,1,2,8,812,,,,,,,,,,,,,,
31783,1,1,2,8,545,,,,,,,,,,,,,,
31787,3,1,2,8,489,,,,,,,,,,,,,,
31796,2,1,2,8,623,,,,,,,,,,,,,,
31800,3,-1,1,8,489,,,,,,,,,,,,,,
31804,3,1,1,8,214,,,,,,,,,,,,,,
31811,3,2,2,8,489,,,,,,,,,,,,,,
31831,3,2,2,8,214,,,,,,,,,,,,,,
31832,3,-1,2,8,489,,,,,,,,,,,,,,
31836,3,1,2,8,214,,,,,,,,,,,,,,
31843,3,2,2,8,214,,,,,,,,,,,,,,
31851,1,-1,-1,8,885,,,,,,,,,,,,,,
31857,3,1,2,8,489,,,,,,,,,,,,,,
31864,3,1,-1,8,214,,,,,,,,,,,,,,
3187,-1,-1,1,8,790,,,,,,,,,,,,,,
31873,3,-1,-1,8,214,,,,,,,,,,,,,,
31875,2,1,2,8,812,,,,,,,,,,,1.0,0.0,0.0,
31877,3,1,1,8,306,145.0,6.0,3.0,0.0,1.0,365.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0321,
31878,1,2,2,8,30,,,,,,,,,,,,,,
31881,3,1,2,8,214,,,,,,,,,,,,,,
31884,3,-1,1,8,214,,,,,,,,,,,,,,
31893,3,2,2,8,214,,,,,,,,,,,,,,
31910,2,1,2,8,623,,,,,,,,,,,,,,
31911,1,1,1,8,30,,,,,,,,,,,,,,
31920,3,1,1,8,214,,,,,,,,,,,,,,
31937,3,1,1,8,306,,,,,,,,,,,4.0,1.0,0.0103,
31946,3,2,2,8,214,,,,,,,,,,,,,,
31949,3,2,2,8,571,,,,,,,,,,,,,,
31971,1,1,1,8,800,,,,,,,,,,,,,,
31972,3,1,1,8,594,,,,,,,,,,,,,,
31974,3,2,-1,8,214,,,,,,,,,,,3.0,0.0,0.0,
31975,3,1,1,8,214,,,,,,,,,,,2.0,0.0,0.0,
31976,3,2,2,8,214,,,,,,,,,,,,,,
31978,3,1,2,8,489,,,,,,,,,,,,,,
31980,3,2,2,8,214,,,,,,,,,,,,,,
31981,3,2,2,8,489,,,,,,,,,,,,,,
31982,3,-1,-1,8,214,,,,,,,,,,,,,,
31987,3,1,2,8,214,90.0,7.0,2.0,0.0,2.0,232.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
31989,3,-1,1,8,214,,,,,,,,,,,,,,
3201,3,2,2,8,489,,,,,,,,,,,,,,
32012,3,1,1,8,214,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,4.0,1.0,0.1182,
32015,-1,-1,2,8,200,443.0,6.0,1.0,0.0,1.0,1292.0,0.0,0.0,0.0,0.0,,,,
32019,2,1,2,8,623,1.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,,,,,
32025,3,1,1,8,489,,,,,,,,,,,,,,
32028,1,1,1,8,693,,,,,,,,,,,,,,
32046,3,1,2,8,571,,,,,,,,,,,,,,
3205,3,2,1,8,214,108.0,0.0,0.0,0.0,0.0,254.0,,0.0,0.0,,3.0,0.0,0.0,
32051,3,1,1,8,489,,,,,,,,,,,,,,
32056,3,1,1,8,489,146.0,9.0,1.0,1.0,2.0,409.0,0.111111111111,0.00684931506849,0.00244498777506,0.5,2.0,0.0,0.0,0 days 01:55:45.000000000
3206,3,1,1,8,214,,,,,,,,,,,3.0,0.0,0.0,
32062,-1,-1,-1,8,200,,,,,,,,,,,,,,
32070,-1,-1,1,8,484,43.0,1.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,,,,,
32071,3,2,2,8,214,,,,,,,,,,,2.0,0.0,0.0,
32077,1,-1,-1,8,885,,,,,,,,,,,,,,
32083,3,1,2,8,214,,,,,,,,,,,,,,
32087,1,1,-1,8,885,,,,,,,,,,,3.0,0.0,0.0,
32091,3,2,2,8,489,,,,,,,,,,,,,,
32095,-1,2,-1,8,244,,,,,,,,,,,,,,
32101,3,2,1,8,489,,,,,,,,,,,2.0,0.0,0.0,
32108,1,-1,-1,8,693,23.0,0.0,0.0,0.0,0.0,61.0,,0.0,0.0,,,,,
