,buy_duration
3491,0 days 10:57:54.000000000
3492,2 days 13:45:31.000000000
3493,2 days 10:43:29.000000000
3494,2 days 10:59:33.000000000
3495,1 days 12:03:50.000000000
3496,10 days 21:15:04.000000000
3497,13 days 16:46:23.000000000
3498,3 days 22:17:49.000000000
3499,2 days 00:47:56.000000000
3500,0 days 00:09:19.000000000
3501,0 days 18:40:58.000000000
3502,13 days 23:20:31.000000000
3503,0 days 00:23:48.000000000
3504,7 days 12:24:57.000000000
3505,0 days 17:48:17.000000000
3506,4 days 22:28:19.000000000
3507,0 days 03:28:55.000000000
3508,0 days 00:14:51.000000000
3509,1 days 11:54:17.000000000
3510,0 days 19:54:25.000000000
3511,1 days 00:03:13.000000000
3512,0 days 00:03:41.000000000
3513,12 days 18:50:34.000000000
3514,5 days 12:19:35.000000000
3515,0 days 11:52:43.000000000
3516,11 days 04:33:35.000000000
3517,4 days 13:27:21.000000000
3518,1 days 14:56:02.000000000
3519,0 days 00:04:37.000000000
3520,3 days 23:12:18.000000000
3521,13 days 18:54:51.000000000
3522,7 days 20:21:54.000000000
3523,0 days 00:02:55.000000000
3524,0 days 12:01:01.000000000
3525,0 days 17:02:31.000000000
3526,0 days 00:09:43.000000000
3527,0 days 09:11:45.000000000
3528,3 days 23:05:34.000000000
3529,0 days 00:27:46.000000000
3530,0 days 00:07:12.000000000
3531,0 days 18:03:38.000000000
3532,0 days 01:54:46.000000000
3533,0 days 00:13:15.000000000
3534,1 days 12:28:42.000000000
3535,0 days 00:01:12.000000000
3536,12 days 01:00:36.000000000
3537,2 days 12:52:55.000000000
3538,6 days 10:20:39.000000000
3539,0 days 00:46:24.000000000
3540,0 days 00:01:03.000000000
3541,8 days 23:31:36.000000000
3542,0 days 00:14:28.000000000
3543,0 days 00:31:31.000000000
3544,0 days 00:15:58.000000000
3545,4 days 13:37:11.000000000
3546,0 days 23:46:23.000000000
3547,0 days 14:14:54.000000000
3548,0 days 00:34:34.000000000
3549,1 days 19:21:58.000000000
3550,0 days 18:08:17.000000000
3551,12 days 09:51:43.000000000
3552,0 days 22:17:38.000000000
3553,9 days 12:13:30.000000000
3554,0 days 00:07:15.000000000
3555,8 days 11:47:28.000000000
3556,0 days 17:56:47.000000000
3557,13 days 01:43:03.000000000
3558,0 days 00:02:31.000000000
3559,8 days 00:31:47.000000000
3560,0 days 21:53:36.000000000
3561,12 days 20:31:00.000000000
3562,4 days 11:50:07.000000000
3563,6 days 00:40:39.000000000
3564,0 days 13:07:25.000000000
3565,7 days 10:35:23.000000000
3566,7 days 12:35:49.000000000
3567,1 days 10:25:21.000000000
3568,0 days 01:27:21.000000000
3569,0 days 12:59:47.000000000
3570,3 days 00:22:37.000000000
3571,0 days 00:15:45.000000000
3572,0 days 21:35:21.000000000
3573,0 days 00:02:39.000000000
3574,0 days 16:54:22.000000000
3575,0 days 20:39:53.000000000
3576,0 days 01:03:06.000000000
3577,13 days 15:12:50.000000000
3578,4 days 19:53:07.000000000
3579,0 days 23:29:37.000000000
3580,1 days 12:11:44.000000000
3581,0 days 14:46:10.000000000
3582,3 days 01:31:12.000000000
3583,4 days 18:51:08.000000000
3584,0 days 00:34:45.000000000
3585,0 days 00:38:56.000000000
3586,1 days 14:51:23.000000000
3587,0 days 19:13:05.000000000
3588,0 days 11:03:18.000000000
3589,0 days 00:55:28.000000000
3590,13 days 23:53:35.000000000
3591,0 days 01:40:24.000000000
3592,0 days 18:50:35.000000000
3593,12 days 18:37:51.000000000
3594,10 days 15:07:30.000000000
3595,0 days 17:29:09.000000000
3596,0 days 01:31:50.000000000
3597,0 days 00:47:17.000000000
3598,0 days 00:49:40.000000000
3599,5 days 06:57:04.000000000
3600,0 days 00:41:49.000000000
3601,0 days 00:19:18.000000000
3602,1 days 12:03:32.000000000
3603,0 days 21:53:03.000000000
3604,0 days 20:26:51.000000000
3605,9 days 21:10:00.000000000
3606,8 days 10:37:54.000000000
3607,7 days 01:09:25.000000000
3608,12 days 01:54:55.000000000
3609,11 days 17:32:04.000000000
3610,12 days 16:54:48.000000000
3611,5 days 15:07:48.000000000
3612,0 days 00:16:03.000000000
3613,0 days 00:35:51.000000000
3614,0 days 00:02:48.000000000
3615,1 days 16:07:31.000000000
3616,6 days 02:38:12.000000000
3617,0 days 01:06:35.000000000
3618,1 days 00:19:48.000000000
3619,1 days 20:22:46.000000000
3620,6 days 20:34:23.000000000
3621,4 days 11:58:43.000000000
3622,0 days 01:25:47.000000000
3623,1 days 00:34:09.000000000
3624,0 days 00:33:34.000000000
3625,8 days 13:07:08.000000000
3626,6 days 00:49:27.000000000
3627,10 days 13:59:07.000000000
3628,0 days 23:04:11.000000000
3629,1 days 12:19:35.000000000
3630,0 days 13:25:25.000000000
3631,0 days 23:20:04.000000000
3632,2 days 12:15:41.000000000
3633,2 days 00:51:59.000000000
3634,3 days 18:12:14.000000000
3635,8 days 13:13:07.000000000
3636,11 days 01:27:40.000000000
3637,12 days 20:02:54.000000000
3638,0 days 21:46:10.000000000
3639,2 days 15:57:39.000000000
3640,10 days 11:55:33.000000000
3641,0 days 12:42:09.000000000
3642,0 days 00:00:56.000000000
3643,2 days 21:37:06.000000000
3644,7 days 15:46:22.000000000
3645,0 days 00:03:39.000000000
3646,0 days 00:12:27.000000000
3647,4 days 00:32:45.000000000
3648,7 days 00:40:39.000000000
3649,4 days 18:14:05.000000000
3650,0 days 00:07:35.000000000
3651,4 days 00:47:43.000000000
3652,0 days 12:12:39.000000000
3653,3 days 14:32:37.000000000
3654,5 days 17:46:27.000000000
3655,1 days 23:38:27.000000000
3656,0 days 00:08:16.000000000
3657,0 days 12:58:59.000000000
3658,2 days 14:21:48.000000000
3659,0 days 00:38:29.000000000
3660,0 days 00:06:13.000000000
3661,0 days 00:04:57.000000000
3662,0 days 00:48:17.000000000
3663,12 days 21:16:59.000000000
3664,0 days 00:19:02.000000000
3665,12 days 12:42:40.000000000
3666,0 days 01:14:50.000000000
3667,1 days 14:26:07.000000000
3668,4 days 20:14:25.000000000
3669,11 days 15:25:54.000000000
3670,0 days 01:03:13.000000000
3671,1 days 00:46:09.000000000
3672,0 days 01:44:33.000000000
3673,0 days 10:45:55.000000000
3675,1 days 01:01:35.000000000
3676,0 days 20:02:10.000000000
3678,6 days 13:30:02.000000000
3679,0 days 01:37:09.000000000
3680,0 days 00:54:55.000000000
3681,5 days 13:14:01.000000000
3682,0 days 13:12:08.000000000
3683,1 days 01:44:47.000000000
3684,0 days 00:01:04.000000000
3685,6 days 00:53:37.000000000
3686,4 days 13:27:00.000000000
3687,6 days 14:48:49.000000000
3688,0 days 00:57:10.000000000
3689,0 days 23:23:23.000000000
3690,13 days 22:50:26.000000000
3691,0 days 00:04:24.000000000
3692,0 days 00:06:09.000000000
3693,0 days 00:09:28.000000000
3694,11 days 14:22:02.000000000
3695,0 days 00:08:43.000000000
3696,7 days 21:07:41.000000000
3697,11 days 01:33:00.000000000
3698,6 days 22:32:43.000000000
3699,0 days 00:11:09.000000000
3700,7 days 20:19:30.000000000
3701,0 days 12:05:02.000000000
3702,0 days 00:02:45.000000000
3703,3 days 23:12:53.000000000
3704,8 days 00:54:25.000000000
3705,9 days 23:37:01.000000000
3706,0 days 15:48:27.000000000
3707,0 days 19:55:49.000000000
3708,12 days 16:18:19.000000000
3709,3 days 11:30:55.000000000
3710,0 days 11:22:32.000000000
3711,0 days 17:29:47.000000000
3712,7 days 13:47:40.000000000
3713,0 days 10:11:07.000000000
3714,0 days 00:04:51.000000000
3715,2 days 11:49:24.000000000
3716,8 days 21:47:43.000000000
3717,0 days 02:13:10.000000000
3718,0 days 00:12:42.000000000
3719,0 days 10:13:33.000000000
3720,0 days 00:12:33.000000000
3721,0 days 08:15:04.000000000
3722,0 days 00:22:02.000000000
3723,0 days 00:21:28.000000000
3724,13 days 19:16:01.000000000
3725,9 days 13:54:15.000000000
3726,1 days 15:35:04.000000000
3727,1 days 18:31:42.000000000
3728,0 days 22:11:56.000000000
3729,0 days 00:18:32.000000000
3730,0 days 00:26:29.000000000
3731,0 days 00:24:46.000000000
3732,0 days 15:36:05.000000000
3733,2 days 14:15:38.000000000
3734,9 days 15:45:28.000000000
3735,0 days 00:33:48.000000000
3736,10 days 14:26:36.000000000
3737,3 days 15:30:53.000000000
3738,3 days 04:34:36.000000000
3739,0 days 00:15:46.000000000
3740,0 days 03:52:10.000000000
3741,2 days 22:15:39.000000000
3742,3 days 03:44:13.000000000
3743,9 days 01:33:17.000000000
3744,4 days 04:15:08.000000000
3745,0 days 00:43:42.000000000
3746,0 days 12:40:24.000000000
3747,0 days 00:14:13.000000000
3748,0 days 13:43:11.000000000
3749,4 days 18:44:12.000000000
3750,1 days 01:01:39.000000000
3751,5 days 17:49:55.000000000
3752,0 days 13:18:35.000000000
3753,0 days 20:53:23.000000000
3754,8 days 02:07:04.000000000
3755,12 days 12:57:52.000000000
3756,0 days 20:23:29.000000000
3757,0 days 00:20:50.000000000
3758,3 days 20:00:12.000000000
3759,0 days 00:03:37.000000000
3760,13 days 22:03:55.000000000
3761,0 days 00:07:44.000000000
3762,4 days 15:51:36.000000000
3763,2 days 03:46:11.000000000
3764,3 days 14:18:40.000000000
3765,0 days 00:31:58.000000000
3766,8 days 20:11:46.000000000
3767,0 days 00:05:44.000000000
3768,11 days 02:05:33.000000000
3769,13 days 02:12:12.000000000
3770,0 days 05:25:19.000000000
3771,13 days 20:19:36.000000000
3772,2 days 00:51:13.000000000
3773,0 days 16:01:27.000000000
3774,4 days 21:12:17.000000000
3775,0 days 00:08:21.000000000
3776,12 days 04:44:49.000000000
3777,2 days 21:18:44.000000000
3778,0 days 00:37:11.000000000
3779,0 days 00:13:26.000000000
3780,1 days 02:37:46.000000000
3781,0 days 20:53:04.000000000
3782,0 days 00:39:44.000000000
3783,0 days 04:46:55.000000000
3784,0 days 18:27:42.000000000
3785,4 days 21:45:19.000000000
3786,0 days 00:44:58.000000000
3787,11 days 00:10:45.000000000
3788,9 days 22:18:13.000000000
3789,0 days 20:47:05.000000000
3790,0 days 04:33:25.000000000
3791,1 days 02:11:48.000000000
3792,5 days 23:55:44.000000000
3793,0 days 02:08:41.000000000
3794,1 days 18:40:16.000000000
3795,0 days 00:40:43.000000000
3796,0 days 00:04:52.000000000
3797,7 days 00:52:26.000000000
3798,0 days 00:03:16.000000000
3799,0 days 21:30:53.000000000
3800,0 days 06:15:34.000000000
3801,3 days 06:59:59.000000000
3802,1 days 21:33:17.000000000
3803,0 days 19:03:00.000000000
3804,3 days 18:11:37.000000000
3805,1 days 00:48:28.000000000
3806,8 days 02:32:34.000000000
3807,13 days 21:29:39.000000000
3808,0 days 00:10:20.000000000
3809,0 days 01:29:05.000000000
3810,0 days 01:32:46.000000000
3811,13 days 13:06:15.000000000
3812,0 days 00:04:28.000000000
3813,13 days 17:01:01.000000000
3814,0 days 02:48:12.000000000
3815,13 days 20:09:02.000000000
3816,0 days 00:41:01.000000000
3817,0 days 00:01:32.000000000
3818,0 days 02:58:19.000000000
3819,4 days 04:08:50.000000000
3820,0 days 00:08:00.000000000
3821,1 days 21:02:31.000000000
3822,0 days 03:23:46.000000000
3823,13 days 02:08:07.000000000
3824,0 days 00:08:20.000000000
3825,0 days 03:15:57.000000000
3826,2 days 15:15:11.000000000
3827,0 days 00:29:54.000000000
3828,6 days 15:42:16.000000000
3829,0 days 00:04:58.000000000
3830,0 days 00:41:38.000000000
3831,0 days 00:00:24.000000000
3832,0 days 18:38:25.000000000
3833,0 days 17:14:51.000000000
3834,0 days 00:35:56.000000000
3835,0 days 00:37:17.000000000
3836,0 days 00:08:04.000000000
3837,13 days 01:30:28.000000000
3838,0 days 00:15:32.000000000
3839,3 days 01:23:38.000000000
3840,0 days 00:15:16.000000000
3841,0 days 00:17:33.000000000
3842,0 days 06:07:51.000000000
3843,0 days 00:18:42.000000000
3844,2 days 01:45:19.000000000
3845,3 days 21:47:13.000000000
3846,0 days 00:00:13.000000000
3847,7 days 15:22:09.000000000
3848,1 days 03:28:21.000000000
3849,7 days 18:27:50.000000000
3850,3 days 00:31:19.000000000
3851,0 days 16:36:09.000000000
3852,3 days 01:26:05.000000000
3853,0 days 05:06:19.000000000
3854,7 days 19:30:45.000000000
3855,4 days 18:49:28.000000000
3856,0 days 00:15:25.000000000
3857,1 days 01:23:42.000000000
3858,0 days 00:05:07.000000000
3859,5 days 01:22:17.000000000
3860,11 days 01:30:57.000000000
3861,7 days 23:27:19.000000000
3862,8 days 22:22:29.000000000
3863,0 days 00:29:17.000000000
3864,0 days 01:12:30.000000000
3865,0 days 05:22:15.000000000
3866,0 days 00:00:35.000000000
3867,0 days 00:13:12.000000000
3868,0 days 00:30:47.000000000
3870,0 days 00:17:53.000000000
3871,8 days 03:34:24.000000000
3872,0 days 20:17:59.000000000
3873,13 days 16:30:47.000000000
3874,0 days 03:35:14.000000000
3875,0 days 00:07:19.000000000
3876,0 days 00:14:46.000000000
3877,0 days 21:17:30.000000000
3878,0 days 01:01:31.000000000
3879,10 days 22:32:08.000000000
3880,13 days 17:52:52.000000000
3881,0 days 00:48:08.000000000
3882,0 days 23:12:04.000000000
3883,0 days 00:15:41.000000000
3884,0 days 00:41:23.000000000
3885,4 days 00:35:05.000000000
3886,0 days 00:21:06.000000000
3887,1 days 04:28:45.000000000
3888,0 days 01:39:23.000000000
3889,0 days 16:09:53.000000000
3890,0 days 00:09:31.000000000
3891,0 days 03:56:06.000000000
3892,0 days 17:15:06.000000000
3893,0 days 00:03:52.000000000
3894,0 days 00:57:31.000000000
3895,9 days 04:16:43.000000000
3896,13 days 05:57:57.000000000
3897,0 days 04:55:08.000000000
3898,2 days 03:30:39.000000000
3899,0 days 00:06:40.000000000
3900,0 days 00:09:50.000000000
3901,0 days 00:04:22.000000000
3902,1 days 02:51:40.000000000
3903,0 days 00:05:12.000000000
3904,0 days 00:16:53.000000000
3905,0 days 00:02:06.000000000
3906,0 days 00:22:46.000000000
3907,0 days 00:16:17.000000000
3908,0 days 00:18:07.000000000
3909,0 days 05:05:05.000000000
3910,0 days 00:02:56.000000000
3911,0 days 01:35:54.000000000
3912,3 days 16:56:54.000000000
3913,6 days 06:50:38.000000000
3914,0 days 00:27:28.000000000
3915,12 days 19:11:16.000000000
3916,5 days 03:38:55.000000000
3917,0 days 00:04:33.000000000
3918,0 days 00:02:05.000000000
3919,4 days 01:10:20.000000000
3920,0 days 07:06:26.000000000
3921,3 days 16:09:23.000000000
3922,9 days 21:39:25.000000000
3923,0 days 06:09:41.000000000
3924,0 days 02:15:59.000000000
3925,0 days 01:11:51.000000000
3926,0 days 00:15:42.000000000
3927,0 days 00:58:08.000000000
3928,5 days 05:08:07.000000000
3929,2 days 17:36:28.000000000
3930,11 days 00:45:52.000000000
3931,5 days 20:02:13.000000000
3932,12 days 20:51:34.000000000
3933,1 days 18:24:55.000000000
3934,0 days 00:55:44.000000000
3935,0 days 00:03:37.000000000
3936,6 days 01:07:49.000000000
3937,0 days 05:39:29.000000000
3938,13 days 03:50:50.000000000
3939,10 days 00:15:36.000000000
3940,0 days 06:48:11.000000000
3941,0 days 03:09:55.000000000
3942,13 days 06:51:42.000000000
3943,0 days 00:07:01.000000000
3944,1 days 05:27:00.000000000
3945,0 days 00:31:24.000000000
3946,0 days 00:11:56.000000000
3947,0 days 01:21:20.000000000
3948,0 days 00:28:17.000000000
3949,0 days 00:01:26.000000000
3950,0 days 00:49:22.000000000
3951,3 days 18:34:24.000000000
3953,0 days 00:25:07.000000000
3954,0 days 05:49:41.000000000
3955,0 days 00:53:41.000000000
3956,4 days 04:14:43.000000000
3957,9 days 02:14:18.000000000
3958,2 days 04:18:56.000000000
3959,0 days 03:43:41.000000000
3960,2 days 02:51:41.000000000
3961,2 days 16:44:54.000000000
3962,14 days 09:05:51.000000000
3963,0 days 02:16:24.000000000
3964,0 days 00:38:25.000000000
3965,0 days 00:00:34.000000000
3966,0 days 19:40:56.000000000
3967,9 days 01:57:23.000000000
3968,2 days 00:22:51.000000000
3969,10 days 05:18:31.000000000
3970,0 days 00:15:18.000000000
3972,0 days 02:13:09.000000000
3973,0 days 00:08:51.000000000
3974,11 days 21:34:06.000000000
3975,0 days 00:07:00.000000000
3976,8 days 19:12:44.000000000
3977,0 days 02:21:28.000000000
3978,0 days 00:40:35.000000000
3979,0 days 00:37:27.000000000
3980,8 days 00:06:33.000000000
3981,9 days 02:34:11.000000000
3982,0 days 09:52:44.000000000
3983,0 days 00:59:39.000000000
3984,0 days 00:04:36.000000000
3985,0 days 00:54:02.000000000
3986,0 days 15:16:39.000000000
3987,0 days 00:18:19.000000000
3988,1 days 05:44:35.000000000
3989,0 days 06:20:43.000000000
3990,12 days 00:13:22.000000000
3991,0 days 03:02:55.000000000
3992,0 days 02:38:32.000000000
3993,12 days 18:59:25.000000000
3994,14 days 03:56:04.000000000
3995,0 days 00:27:30.000000000
3996,1 days 00:30:36.000000000
3997,1 days 00:05:18.000000000
3998,0 days 18:18:45.000000000
3999,3 days 03:39:43.000000000
4000,0 days 02:33:09.000000000
4001,5 days 21:29:49.000000000
4002,0 days 02:01:57.000000000
4003,1 days 04:46:37.000000000
4004,12 days 04:55:13.000000000
4005,2 days 18:36:04.000000000
4006,10 days 16:37:03.000000000
4007,12 days 08:40:55.000000000
4008,0 days 01:40:46.000000000
4009,0 days 00:10:06.000000000
4010,0 days 23:36:20.000000000
4011,0 days 04:11:23.000000000
4012,0 days 00:04:48.000000000
4013,0 days 02:23:58.000000000
4014,0 days 00:26:03.000000000
4015,3 days 22:50:00.000000000
4016,0 days 21:22:27.000000000
4017,0 days 01:49:53.000000000
4018,1 days 05:19:17.000000000
4019,0 days 08:46:16.000000000
4020,8 days 00:14:56.000000000
4021,0 days 00:09:15.000000000
4022,0 days 18:51:44.000000000
4023,6 days 23:01:41.000000000
4024,0 days 00:18:57.000000000
4025,0 days 00:29:57.000000000
4026,0 days 06:24:55.000000000
4027,0 days 06:31:43.000000000
4028,0 days 01:53:52.000000000
4029,0 days 00:02:07.000000000
4030,8 days 05:06:08.000000000
4031,0 days 00:25:19.000000000
4032,0 days 00:05:08.000000000
4033,3 days 03:43:47.000000000
4034,0 days 00:11:24.000000000
4035,0 days 02:03:30.000000000
4036,6 days 02:25:02.000000000
4037,0 days 20:15:13.000000000
4038,0 days 09:48:35.000000000
4039,8 days 20:43:11.000000000
4040,0 days 00:48:57.000000000
4041,0 days 00:16:58.000000000
4042,0 days 00:13:30.000000000
4043,0 days 01:21:55.000000000
4044,2 days 07:02:45.000000000
4045,13 days 21:08:21.000000000
4046,0 days 02:18:46.000000000
4047,14 days 00:42:21.000000000
4048,0 days 19:23:55.000000000
4049,1 days 18:31:07.000000000
4050,4 days 19:49:38.000000000
4051,0 days 00:02:26.000000000
4052,0 days 00:02:54.000000000
4053,5 days 00:16:28.000000000
4054,1 days 00:29:26.000000000
4055,0 days 00:40:06.000000000
4056,4 days 22:28:37.000000000
4057,8 days 20:02:40.000000000
4058,0 days 05:03:25.000000000
4059,13 days 05:12:05.000000000
4060,0 days 04:27:44.000000000
4061,0 days 05:26:07.000000000
4062,0 days 05:09:34.000000000
4063,7 days 22:10:31.000000000
4064,11 days 23:34:05.000000000
4065,1 days 00:10:33.000000000
4066,2 days 18:24:37.000000000
4067,5 days 22:46:25.000000000
4068,0 days 08:30:20.000000000
4069,0 days 00:01:16.000000000
4070,0 days 08:13:38.000000000
4071,0 days 00:05:45.000000000
4072,13 days 19:50:51.000000000
4073,0 days 02:31:56.000000000
4074,0 days 06:40:12.000000000
4075,11 days 06:56:31.000000000
4076,0 days 05:50:51.000000000
4077,0 days 00:23:04.000000000
4078,0 days 00:04:53.000000000
4079,0 days 01:18:12.000000000
4080,11 days 05:06:37.000000000
4081,10 days 09:58:40.000000000
4082,0 days 04:48:56.000000000
4083,12 days 09:44:00.000000000
4084,4 days 17:48:37.000000000
4085,1 days 08:42:12.000000000
4086,3 days 18:21:48.000000000
4087,6 days 07:56:59.000000000
4088,0 days 00:07:45.000000000
4089,0 days 00:10:09.000000000
4090,0 days 02:29:13.000000000
4091,8 days 06:35:33.000000000
4092,4 days 16:46:37.000000000
4093,0 days 00:09:45.000000000
4094,0 days 23:18:12.000000000
4095,0 days 00:02:48.000000000
4096,0 days 07:59:37.000000000
4097,0 days 00:22:07.000000000
4098,0 days 00:00:48.000000000
4099,0 days 00:07:12.000000000
4100,13 days 21:15:21.000000000
4101,0 days 03:14:27.000000000
4102,0 days 11:08:48.000000000
4103,0 days 00:16:26.000000000
4104,0 days 09:17:32.000000000
4105,0 days 04:38:34.000000000
4106,0 days 04:38:27.000000000
4107,0 days 04:41:02.000000000
4108,0 days 02:53:20.000000000
4109,0 days 08:57:56.000000000
4110,3 days 22:51:22.000000000
4111,0 days 22:16:21.000000000
4112,8 days 22:29:06.000000000
4113,0 days 00:11:08.000000000
4114,0 days 04:16:02.000000000
4115,0 days 11:24:08.000000000
4116,4 days 03:01:08.000000000
4117,9 days 00:55:13.000000000
4118,2 days 20:57:06.000000000
4119,0 days 00:49:18.000000000
4120,2 days 19:59:23.000000000
4121,14 days 09:12:39.000000000
4122,0 days 00:22:20.000000000
4123,0 days 08:30:10.000000000
4124,4 days 10:18:58.000000000
4125,0 days 00:09:26.000000000
4126,0 days 09:14:28.000000000
4127,8 days 07:31:34.000000000
4128,0 days 03:34:37.000000000
4129,0 days 00:27:25.000000000
4130,0 days 22:52:33.000000000
4131,2 days 17:43:23.000000000
4132,4 days 21:15:13.000000000
4133,0 days 00:08:16.000000000
4134,12 days 03:53:28.000000000
4135,13 days 23:35:56.000000000
4136,0 days 23:46:07.000000000
4137,0 days 00:11:34.000000000
4138,0 days 00:13:43.000000000
4139,3 days 21:03:29.000000000
4140,0 days 08:14:49.000000000
4141,0 days 18:32:24.000000000
4142,0 days 02:24:11.000000000
4143,0 days 01:09:19.000000000
4144,0 days 00:11:45.000000000
4145,4 days 10:12:05.000000000
4146,0 days 02:11:43.000000000
4147,0 days 12:03:52.000000000
4148,2 days 00:25:23.000000000
4149,0 days 22:37:32.000000000
4150,4 days 06:19:19.000000000
4151,0 days 05:08:40.000000000
4152,10 days 22:00:20.000000000
4153,0 days 00:15:31.000000000
4154,1 days 23:12:47.000000000
4155,0 days 13:52:19.000000000
4156,0 days 07:18:46.000000000
4157,0 days 13:49:46.000000000
4158,0 days 00:41:36.000000000
4159,14 days 08:51:42.000000000
4160,0 days 00:11:26.000000000
4161,14 days 00:10:09.000000000
4162,1 days 23:50:28.000000000
4163,0 days 00:02:47.000000000
4164,5 days 03:14:19.000000000
4165,0 days 00:03:44.000000000
4166,0 days 23:10:01.000000000
4167,0 days 00:53:44.000000000
4168,10 days 00:03:07.000000000
4169,0 days 01:58:49.000000000
4170,0 days 00:09:24.000000000
4171,2 days 01:43:23.000000000
4172,0 days 00:19:22.000000000
4173,10 days 07:55:04.000000000
4174,0 days 20:30:59.000000000
4175,5 days 07:13:59.000000000
4176,0 days 04:16:58.000000000
4177,1 days 06:23:48.000000000
4178,12 days 09:16:13.000000000
4179,1 days 04:19:46.000000000
4180,13 days 18:54:03.000000000
4181,0 days 00:26:13.000000000
4182,11 days 11:18:33.000000000
4183,10 days 03:04:19.000000000
4184,0 days 04:33:25.000000000
4185,0 days 00:56:18.000000000
4186,0 days 00:52:53.000000000
4187,0 days 07:29:49.000000000
4188,0 days 00:22:30.000000000
4189,0 days 22:42:06.000000000
4190,0 days 00:11:45.000000000
4191,0 days 02:22:23.000000000
4192,0 days 05:28:14.000000000
4193,0 days 03:57:32.000000000
4194,0 days 07:12:59.000000000
4195,9 days 07:10:49.000000000
4196,0 days 00:07:51.000000000
4197,0 days 02:26:17.000000000
4198,0 days 00:04:42.000000000
4199,1 days 11:59:31.000000000
4200,0 days 00:02:47.000000000
4201,0 days 20:38:12.000000000
4202,1 days 22:28:05.000000000
4203,0 days 00:30:42.000000000
4204,0 days 11:25:47.000000000
4205,3 days 00:49:29.000000000
4206,1 days 09:24:09.000000000
4207,12 days 10:30:16.000000000
4208,0 days 13:03:05.000000000
4209,4 days 23:04:19.000000000
4210,14 days 03:29:19.000000000
4211,13 days 22:01:35.000000000
4212,2 days 01:49:43.000000000
4213,0 days 08:22:52.000000000
4214,2 days 01:06:07.000000000
4215,8 days 23:23:22.000000000
4216,3 days 01:52:35.000000000
4217,11 days 09:45:16.000000000
4218,0 days 01:22:25.000000000
4219,13 days 02:12:54.000000000
4220,13 days 02:33:02.000000000
4221,0 days 23:05:11.000000000
4222,0 days 00:28:01.000000000
4223,0 days 00:35:49.000000000
4224,14 days 11:39:31.000000000
4225,0 days 08:53:01.000000000
4226,0 days 00:11:51.000000000
4227,0 days 12:18:10.000000000
4228,0 days 00:20:36.000000000
4229,1 days 00:09:27.000000000
4230,0 days 00:46:55.000000000
4231,2 days 23:59:44.000000000
4232,6 days 15:23:30.000000000
4233,0 days 03:06:25.000000000
4234,0 days 11:20:06.000000000
4235,0 days 00:34:47.000000000
4236,0 days 23:01:11.000000000
4237,1 days 20:07:12.000000000
4238,11 days 23:25:46.000000000
4239,0 days 00:11:54.000000000
4240,0 days 00:11:24.000000000
4241,0 days 05:10:57.000000000
4242,0 days 01:50:55.000000000
4243,5 days 16:45:31.000000000
4244,0 days 10:51:01.000000000
4245,0 days 05:35:26.000000000
4246,2 days 10:15:56.000000000
4247,0 days 00:24:20.000000000
4248,0 days 01:29:40.000000000
4249,7 days 22:17:29.000000000
4250,0 days 03:12:35.000000000
4251,0 days 00:07:33.000000000
4252,0 days 07:59:42.000000000
4253,0 days 08:02:10.000000000
4254,0 days 00:13:19.000000000
4255,0 days 00:08:10.000000000
4256,0 days 00:05:00.000000000
4257,0 days 13:37:53.000000000
4258,1 days 00:19:33.000000000
4259,14 days 04:46:30.000000000
4260,0 days 01:42:45.000000000
4261,14 days 03:52:12.000000000
4262,0 days 00:22:23.000000000
4263,14 days 00:03:15.000000000
4264,9 days 01:10:29.000000000
4265,0 days 01:29:09.000000000
4266,0 days 00:06:15.000000000
4267,1 days 12:02:37.000000000
4268,0 days 09:11:04.000000000
4269,4 days 00:47:56.000000000
4270,0 days 10:02:37.000000000
4271,0 days 00:06:10.000000000
4272,14 days 13:19:57.000000000
4273,0 days 08:46:26.000000000
4274,0 days 00:13:14.000000000
4275,7 days 00:43:43.000000000
4276,0 days 05:12:32.000000000
4277,0 days 13:02:46.000000000
4278,3 days 01:11:33.000000000
4279,0 days 21:38:13.000000000
4280,1 days 01:55:59.000000000
4281,2 days 00:37:15.000000000
4282,8 days 02:28:22.000000000
4283,3 days 21:43:11.000000000
4284,13 days 15:03:07.000000000
4285,9 days 13:21:46.000000000
4286,1 days 00:03:27.000000000
4287,0 days 00:07:06.000000000
4288,4 days 10:13:52.000000000
4289,0 days 02:25:30.000000000
4290,14 days 01:24:28.000000000
4291,8 days 23:43:00.000000000
4292,0 days 00:12:49.000000000
4293,0 days 09:24:57.000000000
4294,11 days 20:11:41.000000000
4295,0 days 23:08:06.000000000
4296,0 days 08:55:08.000000000
4297,12 days 01:54:16.000000000
4298,0 days 00:22:29.000000000
4299,0 days 06:06:41.000000000
4300,0 days 00:24:38.000000000
4301,13 days 22:59:07.000000000
4302,10 days 16:21:51.000000000
4303,0 days 01:40:15.000000000
4304,0 days 23:45:00.000000000
4305,1 days 23:51:16.000000000
4306,0 days 00:25:41.000000000
4307,0 days 00:16:16.000000000
4308,0 days 00:06:05.000000000
4309,0 days 00:43:03.000000000
4310,0 days 00:14:19.000000000
4311,0 days 13:19:35.000000000
4312,0 days 00:22:31.000000000
4313,9 days 22:16:34.000000000
4314,0 days 00:48:16.000000000
4315,0 days 06:07:19.000000000
4316,4 days 07:21:36.000000000
4317,0 days 00:41:53.000000000
4318,0 days 00:08:59.000000000
